year,ROA (%)
1997,13.89
1998,6.81
1999,8.48
2000,10.10
2001,6.01
2002,2.07
2003,3.41
2004,0.89
2005,-5.63
2006,0.73
2007,-7.54
2008,0.44
2009,-4.51
2010,1.59
2011,1.69
