year,ROA (%)
1990,14.02
1991,10.59
1992,7.34
1993,9.91
1994,5.93
1995,5.07
1996,3.80
1997,2.06
1998,-4.95
1999,-5.20
2000,-4.95
2001,0.90
2002,2.00
2003,1.61
2004,4.05
2005,5.68
2006,6.88
2007,8.10
2008,7.20
2009,15.37
2010,16.72
2011,18.65
