year,ROA (%)
1990,14.54
1991,13.40
1992,10.20
1993,8.21
1994,7.38
1995,6.53
1996,9.98
1997,11.28
1998,22.17
1999,6.40
2000,0.75
2001,-0.28
2002,2.82
2003,2.72
2004,4.32
2005,6.15
2006,5.69
2007,3.98
2008,4.26
2009,3.01
2010,4.66
2011,3.49
