year,ROA (%)
1998,24.00
1999,27.00
2000,21.00
2001,15.50
2002,-3.70
2003,-0.01
2004,-0.82
2005,1.00
2006,8.60
2007,5.09
2008,3.76
2009,4.96
2010,3.93
2011,-4.12
