year,ROA (%)
1990,14.12
1991,10.45
1992,11.07
1993,12.60
1994,11.63
1995,9.09
1996,9.28
1997,8.07
1998,5.55
1999,9.58
2000,5.16
2001,5.22
2002,6.78
2003,9.80
2004,8.00
2005,8.04
2006,6.60
2007,5.52
2008,4.85
2009,8.82
2010,10.36
2011,11.14
