year,ROA (%)
1999,18.94
2000,19.34
2001,19.52
2002,8.87
2003,8.29
2004,4.32
2005,16.30
2006,1.81
2007,-4.61
2008,-5.61
2009,8.24
2010,-10.12
2011,-14.55
