year,ROA (%)
1999,-5.61
2000,21.71
2001,18.13
2002,16.16
2003,19.95
2004,17.20
2005,14.01
2006,16.10
2007,18.63
2008,12.86
2009,15.31
2010,22.16
2011,19.48
