year,ROA (%)
1998,11.34
1999,15.09
2000,14.79
2001,6.29
2002,5.95
2003,7.68
2004,4.75
2005,1.13
2006,5.44
2007,5.58
2008,2.67
2009,1.44
2010,10.81
2011,-3.90
