year,ROA (%)
1997,14.38
1998,22.16
1999,14.54
2000,14.27
2001,14.20
2002,13.05
2003,9.76
2004,13.56
2005,11.95
2006,13.25
2007,10.55
2008,3.61
2009,5.29
2010,9.31
2011,8.07
