year,ROA (%)
1993,-0.12
1994,3.23
1995,5.44
2000,6.02
2001,9.71
2002,9.17
2003,6.89
2004,7.34
2005,3.43
2006,2.31
2007,8.64
2008,2.05
2009,2.02
2010,1.56
2011,1.82
