year,ROA (%)
1999,13.43
2000,22.54
2001,14.69
2002,16.91
2003,12.66
2004,26.43
2005,17.62
2006,24.37
2007,25.36
2008,13.62
2009,5.39
2010,22.13
2011,20.03
