year,ROA (%)
1996,32.25
1997,4.54
1998,3.35
1999,1.90
2000,4.14
2001,1.30
2004,6.17
2005,5.50
2006,3.55
2007,3.06
2008,8.24
2009,4.23
2010,8.39
2011,6.69
