year,ROA (%)
1992,10.12
1993,9.07
1994,14.58
1995,7.00
1996,8.21
1997,6.69
1998,4.92
1999,4.14
2000,-10.85
2001,0.22
2002,-9.81
2003,6.90
2004,8.71
2005,8.59
2006,9.28
2007,8.41
2008,-9.54
2009,0.91
2010,-5.12
2011,-12.30
