year,ROA (%)
1993,5.83
1994,6.15
1995,7.70
1996,12.88
1997,11.47
1998,11.64
1999,11.85
2000,8.04
2001,6.80
2002,10.22
2003,8.63
2004,7.93
2005,8.87
2006,7.75
2007,9.68
2008,7.62
2009,9.91
2010,10.38
2011,12.40
