year,ROA (%)
1995,15.54
1996,15.09
1997,8.51
1998,11.57
1999,11.26
2000,6.07
2001,14.84
2002,10.81
2003,9.80
2004,20.64
2005,12.45
2006,13.11
2007,27.97
2008,-4.11
2009,18.76
2010,11.60
2011,7.09
