year,ROA (%)
1990,17.38
1991,15.79
1992,13.05
1993,13.11
1994,11.14
1995,7.66
1996,3.15
1997,5.05
1998,8.33
1999,8.38
2000,8.16
2001,5.97
2002,5.76
2004,3.94
2005,4.47
2006,5.39
2007,6.24
2008,6.77
2009,6.97
2010,6.72
2011,6.89
