year,ROA (%)
1997,9.09
1998,9.35
1999,8.04
2000,-1.52
2001,-2.99
2003,-3.80
2004,-4.21
2005,0.14
2006,-4.54
2007,-2.09
2008,7.04
2009,5.94
2010,5.89
2011,4.18
