year,ROA (%)
1997,10.80
1998,13.04
1999,20.45
2000,18.48
2001,23.81
2002,23.96
2003,7.68
2004,13.03
2005,4.51
2006,8.23
2007,10.27
2008,4.45
2009,5.51
2010,9.96
2011,3.93
