year,ROA (%)
1998,5.42
1999,5.39
2000,5.24
2001,4.50
2002,6.02
2003,6.51
2004,5.95
2005,9.15
2006,6.67
2007,4.85
2008,-1.98
2009,-17.82
2010,3.73
2011,5.08
