year,ROA (%)
1992,13.10
1993,7.80
1994,7.10
1995,8.60
1996,7.40
1997,11.90
1998,11.30
1999,1.50
2000,2.10
2001,3.60
2002,3.60
2003,-9.70
2004,2.80
2005,0.99
2006,1.36
2007,1.86
2008,-6.03
2009,0.32
2010,-18.29
2011,3.12
