year,ROA (%)
1990,5.40
1991,6.60
1992,7.35
1993,6.53
1994,6.86
1995,7.98
1996,6.17
2001,2.75
2004,2.92
2005,5.08
2006,10.10
2007,6.94
2008,3.65
2009,5.59
2010,10.82
2011,6.42
