year,ROA (%)
1996,9.29
1997,11.14
1998,13.03
1999,10.05
2000,17.16
2001,2.92
2002,-4.76
2003,-0.37
2004,1.00
2005,-4.99
2006,3.52
2007,-3.45
2008,-5.03
2009,-2.51
2010,6.27
2011,7.03
