year,ROA (%)
1998,5.34
1999,5.52
2000,2.84
2001,2.34
2002,1.07
2003,-1.61
2004,0.41
2005,0.99
2006,0.58
2007,-5.95
2008,-17.00
2009,-5.79
2010,-7.99
2011,-1.54
