year,ROA (%)
1992,7.98
1993,6.20
1994,5.93
1995,-1.05
1996,-0.55
1997,-0.57
1998,1.23
1999,-5.76
2000,-4.44
2001,-4.70
2002,3.08
2003,6.68
2004,16.63
2005,8.55
2006,5.80
2007,6.83
2008,5.99
2009,5.08
2010,8.99
2011,6.73
