year,ROA (%)
1997,6.35
1998,6.03
1999,6.14
2000,6.20
2001,2.26
2002,4.11
2003,2.65
2004,4.31
2005,9.32
2006,12.31
2007,13.87
2008,8.31
2009,12.43
2010,6.70
2011,-4.66
