year,ROA (%)
1990,17.34
1991,5.20
1992,5.95
1993,11.07
1994,15.68
1995,23.27
1996,17.10
1997,22.52
1998,20.24
1999,7.09
2000,14.35
2001,4.71
2002,-3.48
2003,-10.74
2004,-12.30
2005,1.87
2006,5.56
2007,2.97
2008,0.99
2009,-0.03
2010,-0.35
2011,3.83
