year,ROA (%)
1990,3.71
1991,3.64
1992,3.21
1993,3.26
1994,4.03
1995,1.85
1996,-1.84
1997,0.89
1998,-2.95
1999,-15.58
2000,2.53
2001,-0.77
2002,3.17
2003,2.04
2004,-7.74
2005,3.85
2006,5.25
2007,5.14
2008,5.63
2009,6.54
2010,13.41
2011,4.79
