year,ROA (%)
1990,3.03
1991,-15.16
1992,5.27
1993,4.46
1994,3.02
1995,2.98
2001,1.03
2002,0.50
2003,0.50
2004,0.75
2005,0.31
2006,-0.03
2007,0.88
2008,0.93
2009,1.63
2010,-1.91
2011,0.36
