year,ROA (%)
1996,5.71
1997,9.46
1998,8.39
1999,5.91
2000,3.53
2001,2.02
2002,0.94
2003,2.13
2004,3.07
2005,2.85
2006,2.47
2007,3.03
2008,3.42
2009,2.68
2010,5.16
2011,4.42
