year,ROA (%)
1992,9.60
1993,9.39
1994,9.31
1995,8.73
1996,9.01
1997,10.12
1998,9.53
1999,9.52
2000,6.57
2001,6.08
2004,7.05
2005,6.57
2006,8.93
2007,8.42
2008,7.25
2009,8.45
2010,8.81
2011,7.18
