year,ROA (%)
1997,7.93
1998,11.81
1999,14.28
2000,18.50
2001,12.93
2002,11.01
2003,6.35
2004,7.95
2005,5.81
2006,0.93
2007,-10.35
2008,8.02
2009,-4.96
2010,-0.48
2011,0.36
