year,ROA (%)
1993,4.93
1994,12.49
1995,10.66
1996,2.98
1997,4.50
1998,1.20
1999,4.22
2000,-10.26
2001,-10.92
2002,2.15
2003,9.00
2004,5.00
2005,-3.00
2006,8.65
2007,1.46
2008,-19.97
2009,0.87
2010,3.08
2011,-10.90
