year,ROA (%)
1995,13.73
1996,21.22
1997,30.49
1998,20.10
1999,22.22
2000,31.77
2001,28.05
2002,21.63
2003,14.35
2004,8.65
2005,9.62
2006,12.56
2007,8.57
2008,4.50
2009,10.24
2010,7.66
2011,7.37
