year,ROA (%)
1990,12.91
1991,10.81
1992,6.28
1993,4.94
1994,4.70
1995,1.78
1996,-7.53
1997,1.62
1998,7.12
1999,-11.18
2000,-6.09
2001,-9.53
2004,-13.29
2005,-3.06
2006,-8.84
2007,12.84
2008,8.02
2009,-3.27
2010,10.38
2011,18.51
