year,ROA (%)
1998,-6.86
1999,-11.29
2000,5.20
2001,2.99
2002,-10.42
2003,-15.21
2004,-17.56
2005,-12.08
2006,13.20
2007,9.21
2008,-0.33
2009,12.05
2010,11.35
2011,13.07
