year,ROA (%)
1991,14.74
1992,13.59
1993,13.84
1994,14.56
1995,13.04
1996,15.59
1997,18.91
1998,12.76
1999,15.08
2000,10.96
2001,20.03
2002,10.01
2003,11.54
2004,11.91
2005,13.24
2006,15.69
2007,15.90
2008,10.92
2009,12.02
2010,13.91
2011,13.68
