year,ROA (%)
1993,6.36
1994,9.50
1995,12.30
1996,6.52
1997,8.55
1998,7.79
1999,7.79
2000,5.80
2001,4.55
2002,12.68
2003,11.50
2004,10.59
2005,4.76
2006,6.30
2007,5.33
2008,3.28
2009,1.10
2010,1.27
2011,1.87
