year,ROA (%)
1990,7.90
1991,6.00
1992,7.00
1993,6.80
1994,7.30
1995,10.10
1996,6.40
1997,5.50
1998,4.60
1999,3.30
2000,4.00
2001,2.80
2002,3.10
2003,3.00
2004,3.60
2005,4.20
2006,4.89
2007,5.07
2008,3.46
2009,12.05
2010,3.44
2011,4.14
