year,ROA (%)
1993,22.62
1994,16.41
1995,8.60
1996,4.80
2000,5.49
2001,2.33
2002,-1.03
2003,1.89
2004,0.80
2005,2.97
2006,2.89
2007,2.93
2008,3.65
2009,6.64
2010,5.34
2011,5.93
