year,ROA (%)
1992,12.67
1993,16.32
1994,16.99
1995,25.91
1996,26.17
1997,21.03
1998,7.30
2000,9.43
2001,9.62
2002,8.99
2004,10.17
2005,9.40
2006,8.31
2007,10.51
2008,2.44
2009,2.02
2010,4.53
2011,2.94
