year,ROA (%)
1996,11.34
1997,20.10
1998,21.45
1999,20.15
2000,16.50
2001,6.63
2002,5.82
2003,11.72
2004,4.08
2005,6.11
2006,15.94
2007,29.87
2008,19.43
2009,13.62
2010,12.49
2011,10.82
