year,ROA (%)
1997,7.00
1998,7.00
1999,7.00
2000,6.60
2001,6.80
2002,5.40
2003,5.00
2004,5.30
2005,4.30
2006,3.00
2007,4.10
2008,4.40
2009,5.10
2010,6.40
2011,4.97
