year,ROA (%)
1990,1.22
1991,1.12
1992,0.85
1993,0.84
1994,1.03
1995,0.88
1996,0.68
1997,0.64
1998,0.18
1999,-0.87
2000,-0.24
2001,0.14
2002,-1.53
2003,0.38
2004,0.45
2005,-0.25
2006,0.06
2007,0.19
2008,0.04
2009,0.02
2010,1.12
2011,1.50
