year,ROA (%)
1999,20.44
2000,25.79
2001,26.11
2002,22.14
2003,14.02
2004,17.67
2005,14.25
2006,12.26
2007,11.94
2008,5.64
2009,2.72
2010,7.16
2011,6.62
