year,ROA (%)
1990,10.63
1991,14.27
1992,8.85
1993,9.85
1994,9.72
1995,7.33
1996,7.47
1997,7.89
1998,6.95
1999,7.29
2000,8.82
2001,4.92
2002,6.39
2003,5.32
2004,6.34
2005,7.25
2006,7.00
2007,11.02
2008,4.90
2009,0.28
2010,6.12
2011,3.07
