year,ROA (%)
1994,43.95
1995,43.51
2000,26.67
2001,14.67
2002,13.12
2003,13.00
2004,3.17
2005,2.84
2006,4.64
2007,10.89
2008,2.94
2009,4.42
2010,5.51
2011,2.36
