year,ROA (%)
1992,19.00
1993,22.00
1994,18.00
1995,13.00
1996,11.00
1997,12.00
1998,9.00
1999,8.00
2000,8.00
2001,7.00
2002,6.00
2003,8.00
2004,14.00
2005,9.35
2006,14.63
2007,18.69
2008,6.72
2009,3.00
2010,7.00
2011,5.00
