year,ROA (%)
1990,1.27
1991,-0.10
1992,-6.44
1993,9.77
1994,1.47
1997,2.11
2001,-0.71
2002,2.74
2003,1.97
2004,1.69
2005,2.85
2006,1.52
2007,1.01
2008,0.44
2009,1.73
2010,2.85
2011,3.10
