year,ROA (%)
1997,6.41
1998,10.56
1999,11.49
2000,13.84
2001,11.43
2002,12.30
2003,14.99
2004,10.47
2005,10.06
2006,16.68
2007,13.81
2008,13.54
2009,17.86
2010,11.03
2011,11.31
