year,ROA (%)
1997,5.95
1998,5.97
1999,11.40
2000,8.91
2001,7.26
2002,7.73
2003,6.58
2004,6.66
2005,4.16
2006,3.47
2007,3.20
2008,0.68
2009,0.85
2010,4.88
2011,2.54
