year,ROA (%)
1997,34.71
1998,23.20
1999,29.62
2000,11.95
2001,10.11
2002,9.11
2003,17.85
2004,23.94
2005,35.10
2006,37.78
2007,30.07
2008,13.78
2009,8.66
2010,10.88
2011,19.96
