year,ROA (%)
1994,9.18
1995,7.02
1996,6.58
1997,10.74
1998,3.87
1999,3.30
2000,1.94
2001,-8.59
2002,-0.86
2003,1.11
2004,7.19
2005,8.36
2006,7.49
2007,8.35
2008,10.16
2009,11.27
2010,7.10
2011,4.75
