year,ROA (%)
1999,13.92
2000,12.20
2001,10.00
2002,10.00
2003,5.00
2004,6.00
2005,7.00
2006,10.02
2007,9.90
2008,1.95
2009,0.17
2010,-1.08
2011,-6.76
