year,ROA (%)
1991,10.15
1992,10.18
1993,10.51
1994,9.59
1995,8.00
1996,10.00
1997,10.00
1998,9.00
1999,9.00
2000,7.00
2001,5.00
2003,5.00
2004,7.00
2005,8.00
2006,11.00
2007,10.00
2008,6.00
2009,12.00
2010,9.00
2011,4.40
