year,ROA (%)
1990,8.20
1991,8.19
1992,-0.50
1993,-6.27
1994,1.36
1995,-8.81
1996,-5.88
2001,-1.88
2002,-2.84
2004,-7.69
2005,-7.97
2006,-4.74
2007,13.44
2008,-3.31
2009,-5.50
2010,51.58
2011,2.29
