year,ROA (%)
1996,9.40
1998,10.24
1999,18.43
2000,23.86
2001,9.44
2002,5.13
2003,5.35
2004,8.14
2005,10.84
2006,14.75
2007,14.33
2008,7.93
2009,6.91
2010,9.71
2011,6.63
