year,ROA (%)
1992,-9.23
1993,12.60
1994,18.01
1995,26.41
1996,15.43
1997,6.52
1998,-2.00
1999,3.34
2000,19.09
2001,-0.08
2002,-15.47
2003,-12.17
2004,1.23
2005,-14.16
2006,5.31
2007,11.36
2008,10.55
2009,12.65
2010,14.44
2011,4.57
