year,ROA (%)
1992,9.86
1993,11.29
1994,6.80
1995,5.58
1996,7.46
1997,3.61
1998,10.34
1999,2.02
2000,0.77
2001,4.63
2002,7.67
2003,12.71
2004,12.29
2005,10.19
2006,5.63
2007,8.09
2008,4.29
2009,11.18
2010,6.43
2011,5.14
