year,ROA (%)
1991,4.11
1992,-1.47
1993,0.89
1994,-12.02
1995,3.63
1996,5.27
1997,5.37
1998,1.58
1999,0.43
2000,1.14
2001,-3.73
2002,-0.93
2003,1.78
2004,2.54
2005,3.93
2006,5.48
2007,7.35
2008,-6.45
2009,5.40
2010,14.83
2011,22.22
