year,ROA (%)
1995,7.18
1996,8.75
1997,8.80
1998,7.70
1999,7.05
2000,5.29
2001,3.44
2002,4.44
2003,3.94
2004,4.23
2005,4.64
2006,4.72
2007,5.12
2008,5.30
2009,5.08
2010,5.03
2011,5.34
