year,ROA (%)
1990,10.81
1991,12.99
1992,9.06
1993,7.41
1994,7.97
1995,6.52
1996,6.08
1997,4.23
1998,8.11
1999,7.49
2000,9.39
2001,3.96
2002,7.11
2003,10.42
2004,20.97
2005,18.00
2006,12.43
2007,14.53
2008,2.35
2009,9.53
2010,13.45
2011,9.00
