year,ROA (%)
1993,9.20
1994,9.23
1995,6.87
1996,6.47
1997,5.72
1998,2.58
1999,2.51
2000,7.89
2001,9.42
2002,6.17
2003,8.69
2004,1.55
2005,8.23
2006,9.09
2007,21.59
2008,13.78
2009,17.41
2010,14.69
2011,6.34
