year,ROA (%)
1993,6.42
1994,8.87
1995,13.28
1996,4.28
1997,7.78
1998,4.03
1999,3.75
2000,-3.76
2002,3.53
2003,-2.71
2004,-11.21
2005,-8.57
2006,-19.51
2007,-26.87
2008,-30.82
2009,-8.81
2010,-7.94
2011,0.23
