year,ROA (%)
1990,11.00
1991,11.26
1992,8.73
1993,10.03
1994,10.89
1995,6.68
1996,20.38
1997,8.95
1998,1.25
1999,0.40
2000,2.44
2001,-0.34
2002,-0.85
2003,0.00
2004,0.47
2005,1.91
2006,-0.06
2007,-2.93
2008,4.27
2009,3.92
2010,6.18
2011,6.87
